video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"eHSm5dAJbqg","MUJHE PYAAR HO GAYA HAIN: Sourav Joshi Vlogs, Pragati Verma | Saaj Bhatt, Sandeep Batraa | Love Song","2022-11-15T02:45:07Z","UCLsMef624nZ4ME6WoSElPTg","Voilà! Digi","10","22.15.11","hindi new song|hindi songs|love songs|mujhe pyaar ho gaya hai|mujhe pyaar ho gaya hain|new hindi song 2022|new hindi songs|pragati verma|pragati verma music video|pragati verma new song|pragati verma new video|pragati verma shorts|pragati verma song|roman","3038148","0","0","18102","https://i.ytimg.com/vi/eHSm5dAJbqg/default.jpg","False","True","Voila! Digi presents 'Mujhe Pyaar Ho Gaya Hain', starring Sourav Joshi Vlogs & Pragati Verma and sung by Saaj Bhatt. This is a cute college love story, that every youngster will relate to. Relive your college love story through this song, and let us know your story in the comments below. #souravjoshivlogs #pragativerma #saajbhatt #souravjoshi  #voiladigiComment your favourite line from the song in the comment section. If you like the song, do leave a like and share the song with your friends and family. Make Reels: https://www.instagram.com/reels/audio/1184057609130906/Make YouTube shorts and Reels on the song and tag the 'Mujhe Pyaar Ho Gaya Hain' team. We would love to see your creativity and would even share the best ones! ‘Mujhe Pyaar Ho Gaya Hain’ is available on all audio platforms:Wynk Music: https://bit.ly/3O7OX5JSpotify: https://spoti.fi/3OeeGt5JioSaavn: https://bit.ly/3AjvzNdYouTube Music: https://bit.ly/3UuVcCRApple Music: https://apple.co/3tNPY9LAmazon Prime Music: https://amzn.to/3hB1wKlHear Sourav Joshi's other songs: https://youtube.com/playlist?list=PLosW0gUeNzwbs63b42ZmfIPxmvpAot6UrHear Pragati Verma's other songs: https://youtube.com/playlist?list=PLosW0gUeNzwb7gxiHPzgyDHqTF742bN0UCredits:Starring: Sourav Joshi & Pragati VermaSinger: Saaj BhattMusic Composer: Sandeep BatraaLyricist: Azeem ShiraziProducers: Girish Jain & Vinit JainSpecial Thanks: Karishma ChhajerDirector: Nitesh TyagiVideo Credits:DOP: Rajveer SinghEdit: Nitesh TyagiAD: Rudra KrishnaDI: Prince SethiLine Producer: Sanjay Bisht, Rajat Kumar, (TNL Event & Production)Location: Tula's Institute Dehradun, Tula's International SchoolSpecial Thanks: Discover Uttarakhand Magazine, Raunak Jain, Ashutosh Mishra, Rishabh RautelaFocus Puller: Suresh DadaMakeup: AnkushBTS: ManthanAudio Credits:Electric & Acoustic Guitar: Ishan DasTabla, Dholak & Percussion: Nitin Chimote, Prasad MayekarBass Guitar: IvanArrangement & Programming: Sandeep BatraaMixed & Mastered by: Prithvi Sharma at SoundvaultstudioOnline Promotions: Mediaone Network & Voila! DigiLabel: Voila! DigiWatch this love song and seed it in your New Hindi Songs 2022 playlist, romantic songs playlist, romantic song playlist, love songs playlist, romantic music playlist, love music playlist, romantic Hindi songs playlist, romantic hindi songs playlist, Hindi new songs playlist, hindi new song playlist, indian songs playlist, new song playlist, romantic hindi songs, hindi romantic songs playlist sourav joshi new song playlist, sourav joshi all songs playlist, sourav joshi songs playlist, sourav joshi song playlist, sourav joshi music video playlist, pragati verma song playlist, pragati verma songs playlist, pragati verma new song playlist, pragati verma music video playlist, saaj bhatt songs playlist, saaj bhatt new song playlist, saaj bhatt song playlist and all your other Hindi song and new songs playlists.Follow Voila! Digi:Instagram: https://www.instagram.com/voila_digi/...Facebook: https://www.facebook.com/voiladigi/Twitter: https://twitter.com/VoilaDigiSaaj Bhatt is exclusively managed by Voila! Digi. For any enquiries related to Saaj Bhatt:saaj@voiladigi.inFor enquiries: contact@voiladigi.in"
"G4Jz9hk1Iac","The Perfect Date - Amit Bhadana | Katrina Kaif","2022-11-15T07:28:46Z","UC_vcKmg67vjMP7ciLnSxSHQ","Amit Bhadana","24","22.15.11","amit bhadana|amit bhadana videos|amit bhadana vines|amit bhadana dub|amit bhadana desi videos|amit bhadana new|amit bhadana latest|katrina kaif|katrina kaif new|amit bhadana katrina kaif|the perfect date|comedy|funny|horror comedy|amit bhadana movie|relationship|bollywood|amit bhadana new video|comedy video|katrina kaif movie|couples|funny video|amit bhadana song|amit badana|katrina kaif comedy scenes|amit bhadana scenes|amit bhadana dailogues|dating","2654518","0","0","90253","https://i.ytimg.com/vi/G4Jz9hk1Iac/default.jpg","False","True","Get real skills to create a remarkable impact in Software Development and Data Science. Check Out: https://www.scaler.com/?utm_source=brandedcontent&utm_medium=AmitBhadana&utm_campaign=brand_scaler_academy_brandedcontent_AmitBhadana_branded-content-video-campaign-AmitBhadana-05November2022_india_all&utm_content=YT-descriptionJab Amit ko nahi mili mannchahi naukari, he started looking out for a chokari, for marriage. Par kismat ne shayad kasam kha rakhi thi ki vo badlegi hi nahi. Chor bazaar se Amit lata hai ek phone aur iska cross connection ho jata hai phone ki asli owner “Kay” ke sath. Amit full tayyari karke date par pahunch jata hai par aisa kuch nahi hota jo usne socha hota hai, aur jo hota hai vo kisi ne bhi nahi socha hota. Kya iss date ke baad Amit ko milegi Mrs. Bhadana? Video dekh kar khud jaan jao na. There is nothing perfect about this date but comedy hai up to date. Enjoy this rib tickler with your whole family.Video Credits :Directed By - Amit Bhadana , Ravi VermaStory And Written By - Amit BhadanaDialogues And Screenplay By - Amit BhadanaDirector Of Photography - Rajesh Shukla  Editor - Mohd Firoj Aalam Music & Bgm - Lovepreet SinghLyrics & Composed By - Amit BhadanaProduction Designer - Chabi Guragai , Agrima Gupta Costume Stylist - Aarushi Jajodiya Makeup Artist (Amit Bhadana) - Govind SankhlaHair Stylist (Amit Bhadana) - Rohit Diwakar , Sahil More Makeup Artists & Hair Stylists - Zeenat Shaikh , Veeksha Poojari D.I Colorist - Sanjay GharatThumbnail By - Muzzamil HayaatSound Designer - Karan Arjun SinghSound Effects And Mixing - Sanjay MishraFoley - Karan Arjun Singh, Anil Pawar , Harish NathFoley Engineer- Suit LoharVFX By - VFX Guy Shrinay , Vfx Guy Aman Direction Team : Chief AD - Anupam Sen2nd Assistant Director -  Fahiyan Hussain 3rd Assistant Director - Advya BajpaiKatrina Kaif’s Management : Manager - Palak Vora (for Matrix IEC)Hair - Flavian HeldtMakeup - Daniel BauerStylist - Ami PatelStyling Asst - Garima GuptaValet -  Ashok SharmaDriver - Pravin ParmarSecurity - Meghnath Lokhande ( for Dome Securities) Amit Bhadanas Management - Dheeraj Jorwal Driver - Sambhaji Jhadav Makeup - Govind SankhlaStylist - Aarushi JajodiyaStylist Asst - Rukhsar ShaikhHair - Rohit Diwakar / Sahil MoreSecurity - HimselfBehind The Scenes - AdywiseOn Location Sound Recordist -  Ashok Tiwari And TeamKalakar :Amit BhadanaKatrina KaifAnand PotdukhePravin Kour Pankaj Kasana Advya BajpaiMumal Rajput Song Credits :Tumse MilKarLyrics & Composed By - Amit Bhadana Singer & Music By - Jatin#AmitBhadana #KatrinaKaif #ThePerfectDate #HorrorComedy #PhoneBhoot #Relationship#SCALER #CREATEIMPACT"
"R3HXk1OtccA","Hema Malini in Nalbari Rakh - চাওঁক কি কথা পাতিলো","2022-11-15T03:38:28Z","UCv5KsGwkGEpNe55ElbXqRUw","Dimpu's Vlogs","22","22.15.11","hemamalini in Nalbari rakh|hemamalini in rakh|nalbari rakh video|nalbari hemamalini|hemamalini dimpus vlog|dimpu baruah with hemamalini|Assamese video|rakh vlog|nalbari rakh vlog|rakh 2022 assam|Dimpu Baruag","887753","0","0","2175","https://i.ytimg.com/vi/R3HXk1OtccA/default.jpg","False","True","Hemamalini in Nalbari rakh#assamese #nalbari #hemamalini"
"RXKBQuGSLlk","BUILT THIS DREAM HOUSE FOR MY FAMILY..","2022-11-14T12:30:09Z","UCYxMATvBqKQx7utYcYK3waA","sc0ut","24","22.15.11","scout|scout house reveal|scout home tour|scout setup|scout setup tour|scout house reveal video|scout gaming bootcamp|scout bootcamp|scout soul bootcamp|scout s8ul gaming house|scout gaming house|scout vlog|scout new vlog|scout reveal|scout leak|scout leaked|scoutop|scout device","1887816","0","0","14198","https://i.ytimg.com/vi/RXKBQuGSLlk/default.jpg","False","True","2 YEARS OF HARD WORK, EVERY CHILD'S DREAM GIFT FOR THEIR PARENTS...House Reveal 2022..#TheDreamHouse #Scout• Scout's Social Media Handles : •📷 Instagram: https://www.instagram.com/scoutop​​🕊️ Twitter: https://www.twitter.com/scouttanmay​​▶️ Youtube: https://youtube.com/c/sc0utOP​​🎳 Discord: https://discord.gg/sc0ut #HouseReveal"
"pp4ZA35sCt4","Jatra Pagala Reloaded||Odia comedy||Funny Angulia||Khordha Toka||Mr Dhenkanalia","2022-11-15T05:22:20Z","UCRSVI-eLa2y4BVCJNf1-aSA","Funny Angulia","24","22.15.11","funny angulia|Odia comedy|Jatra pagala|Jatra comedy|Khordha Toka comedy|chandan biswal comedy|ek tha photo grapher|ama ghara katha|funny video|Odia new song|Bali jatra odisha|Daman Odia movie|Mr dhenkanalia comedy|viral comedy video|trending comedy video|ek tha photo|angulia bunty comedy|Rupa pintu khusi vlogs|Papu pom pom comedy|natia comedy","518875","0","0","2689","https://i.ytimg.com/vi/pp4ZA35sCt4/default.jpg","False","True",""
"rZM4k93pqvU","STEALING CONCEPT CARS FOR NEW SHOWROOM | GTA 5 GAMEPLAY #149","2022-11-13T03:30:14Z","UCX8pnu3DYUnx8qy8V_c6oHg","Techno Gamerz","20","22.15.11","GTA|GTA 5|GTA ONLINE|PC|gta 5 gameplay|gta v hindi gameplay|gta 5 funny moments|gta 5 wins|gta 5 lamborghini|gta 5 stealing supercar|gta 5 stunts|gta 5 thug life|grand theft auto v|gta v online|gta 5|gta 5 epic moments|gta v funny moments|awesome gta 5 stunts|best moments|aj gaming|arish khan|hindustan gamer|chapati hindustani gamer|techno gamerz","9437742","0","0","49540","https://i.ytimg.com/vi/rZM4k93pqvU/default.jpg","False","True","STEALING CONCEPT CARS FOR NEW SHOWROOM | GTA 5 GAMEPLAY #149#149 #GTA5 #TechnoGamerzSubscribe to our Second YouTube Channel: https://www.youtube.com/c/UjjwalGamerShare, Support, Subscribe!!!Subscribe: http://bit.ly/technogamerzDiscord : https://bit.ly/ujjwaldiscordYoutube: https://www.youtube.com/c/TechnoGamerzOfficialTwitter:  https://www.twitter.com/ujjwalgamerFacebook: https://www.facebook.com/technogamerzFacebook Myself: https://www.facebook.com/ujjwalgamerInstagram: https://instagram.com/ujjwalgamerGoogle Plus: https://plus.google.com/+TechnoGamerzOfficialWebsite: https://technogamerz.in/Merchandise: https://shop.technogamerz.in/Business Email : technogamerzofficial@gmail.comAbout : Techno Gamerz is a YouTube Channel, where you will find gaming videos in Hindi, I hope this video was Useful and you liked it, if you did press the thumbs up button."
"N-pvp7GSD3Y","Appatha Video Song | Naai Sekar Returns | Vadivelu | Suraaj | Santhosh Narayanan | Lyca Productions","2022-11-14T13:30:10Z","UCLbdVvreihwZRL6kwuEUYsA","Think Music India","10","22.15.11","[none]","5651778","0","0","5537","https://i.ytimg.com/vi/N-pvp7GSD3Y/default.jpg","False","True","#Vadivelu #naaisekarreturns #santhoshnarayanan #prabhudeva #Suraaj  #lycaproductions Presenting the video song #Appatha from the movie #NaaiSekarReturns Cast – Vadivelu, Rao Ramesh, Anandraj, Munish Kanth, Reddin Kingsley, Sivaangi Krishnakumar, Shivani Narayanan, ‘Lollu Sabha’ Maaran, Manobala, ‘Lollu Sabha’ Seshu, TM Karthik, ‘KPY’ Ramar, ‘KPY’ Bala, Prashanth RangaswamyMusic Credits :Song Name : Appatha Singer : 'Vaigaipuyal' VadivelLyrics : Durai, Asal Kolar Trumpet : VijayAdditional Vocals : ofRo, DuraiComposed, Arranged and Programmed by Santhosh NarayananAdditional Music Production : ofRoRecorded by Santhosh NaryananRecorded at Future Tense Studios, ChennaiRecording Engineer : Rupendar Venkatesh, Pranav MunirajMixed and Mastered by Rupendar Venkatesh at Future Tense StudiosMusicians Coordinator : Meenakshi SanthoshListen to #Appatha track from #NaaiSekarReturns on you favourite streaming apps:Spotify                : https://spoti.fi/3Gg5McCYouTube Music : https://bit.ly/3URaRw2Apple Music      : https://apple.co/3UFGGZ1Amazon              : https://amzn.to/3gdl2w9Wynk                   : https://bit.ly/3tudND0JioSaavn            : https://bit.ly/3tsd1qpResso                 : https://bit.ly/3g2ey38Hungama           : https://bit.ly/3ttnz8DMovie Credits :Lyca ProductionsSubaskaran Presents ‘Vaigai Puyal’ Vadivelu in Naai Sekar ReturnsDirector - SurajMusic - Santhosh NarayananDOP - Vignesh Vasu S.I.C.AEditor - Selva RKArt Director - Umesh J KumarLyricist - VivekCo Director - S B RamadossAction - Hari Dinesh, Pradeep DineshSound Design & Sound Mix - T Udhayakumar (Knack Studios)Costume designs - Sher AliCostumer - P GaneshMakeup - MariyappanDi - IGeneColorist - KannanVFX - HariharasuthanPublicity Designs - Yuvaraj GanesanPRO - Yuvaraaj / Sathish (aim)Stills - T Arun PrasathDirection Team - Pradeep, P Vino Kumar, SanthoshManagers Team - Saattai N Shanmugam, Seithur K ElangoProduction Controller - R S VenkatExecutive Producer - Subramanian Narayanan - M R RaviHead of Lyca Productions - G.K.M. Tamil KumaranProduced by Lyca ProductionsAudio Label : Think Music© 2022 SPI Music Pvt. Ltd.For All Latest Updates:Website: https://thinkmusic.in/Subscribe to us on: http://www.youtube.com/thinkmusicindiaFollow us on: https://twitter.com/thinkmusicindiaLike us on: https://www.facebook.com/ThinkmusicofficialFollow us on: https://www.instagram.com/thinkmusicofficial"
"sLVJYb9jBAk","Kadhal Vaithu Kathirunthen Episode 20 S1 Finale | KVK | Village Girl | ModernBoy | Sairithu | Vishnu","2022-11-14T05:54:25Z","UCwgYXNg1_hxt4dX7n-5fWKw","Zero Filter","24","22.15.11","Kadhal Vaithu Kathirunthen 20|Village girl|Life after marriage|Vishnu unnikrishnan shortfilm|Vishnu unnikrishnan tiktok|romantic status|love songs|yuvan songs|love web series|one side love|love status|pranika dhakshu|Tamil love series|kadhal vaithu kathirunthen|husband wife comedy|lovesong|web series|tamil couple atrocites|tamil love whatsapp status|latest tamil webseries|love today review|avatar 2 trailer|wakanda forever|coffee with kadhal|mamakutty","500539","0","0","644","https://i.ytimg.com/vi/sLVJYb9jBAk/default.jpg","False","True","#kadhalvaithukathirunthen #kadhalvaithukathirunthen #kadhalvaithukathirunthen  #kvk #zerofilter #romantic #tamilromanticwhatsappstatus #Couples #Tamilseries #VillageGirl #ModernBoy #Tamilwebseries #loveseries #tamilromanticwhatsappstatus  #lovewebseries #couples #tamilseries #villagegirl #modernboyKadhal vaithu kathirunthen is a Tamil webseries starring Vishnu Unnikrishnan and sairithu .The story revolves around a young couple who got married without knowing each other well. With this episode, Siddharth and Gayathri takes the decision of separation and thus putting and end card to Season 1. Watch the Full video for more fun and stay connected with Zero Filter !#zerofilter #kadhalvaithukathirunthen #vishnuunnikrishnan #sairithu #pranika Cast & Crew of Kadhal Vaithu Kathirunthen: Directed by: Vishnu Unnikrishnan ( https://www.instagram.com/vishnu_unnikrishnan )Script & Screenplay: KarimullahDOP: Aaakoe Dubbing :  Ishwarya , GopikaEdit: Heaven Sadhish  ( https://www.instagram.com/heavensadhish )DI: DV StudioColorist: ImranExecutive Producer: Sai Kumar Raman Makeup: Pavithra  ( https://www.instagram.com/paviartistry_ )Asst. Directors : Vignesh, Parkavi, GopinathManager: R.S PraveenStudio: Heaven CreatorsCast : Vishnu Unnikrishnan , Sairithu , Kavyashree More Videos:Kadhal Vaithu Kathirunthen Episode 20 Promo : https://youtu.be/lh1hlAP_RwAKadhal Vaithu Kathirunthen Episode 19 : https://youtu.be/ighv9B7A_QEKadhal Vaithu Kathirunthen Episode 19 Promo : https://youtu.be/WuAKOx3aPhoKadhal Vaithu Kathirunthen Episode 18 : https://youtu.be/HCvstO_bUdYKadhal Vaithu Kathirunthen Episode 18 Promo : https://youtu.be/X0MuT811zbYKadhal Vaithu Kathirunthen Episode 17 : https://youtu.be/TW7CAcXeIVw Kadhal Vaithu Kathirunthen Episode 17 Promo : https://youtu.be/blPxlq1K1s0Kadhal Vaithu Kathirunthen Episode 16 : https://youtu.be/sEQk91ASSNAKadhal Vaithu Kathirunthen Episode 16 Promo : https://youtu.be/KromJpxsT2cKadhal Vaithu Kathirunthen Episode 15 : https://youtu.be/6AqjYiLcAioKadhal Vaithu Kathirunthen Episode 15 Promo : https://youtu.be/OTjwXKdH0Y4Kadhal Vaithu Kathirunthen Episode 14 : https://youtu.be/y4IzwBbT3gIKadhal Vaithu Kathirunthen Episode 14 Promo : https://youtu.be/YPO4mWldULMKadhal Vaithu Kathirunthen Episode 13 : https://youtu.be/OfzzIUOQls8Kadhal Vaithu Kathirunthen Episode 13 Promo : https://youtu.be/j2dkQwx8YsQKadhal Vaithu Kathirunthen Episode 12 : https://youtu.be/IdhuwD74LI4Kadhal Vaithu Kathirunthen Episode 12 Promo : https://youtu.be/ZmUhQem_6z0Kadhal Vaithu Kathirunthen Episode 11 : https://youtu.be/cs8i8L-0skcKadhal Vaithu Kathirunthen Episode 11 Promo : https://youtu.be/IurEzvVBwuoKadhal Vaithu Kathirunthen Episode 10 : https://youtu.be/ED_rupiqSvcKadhal Vaithu Kathirunthen Episode 10 Promo : https://youtu.be/cLinYgorOb4Kadhal Vaithu Kathirunthen Episode 9 : https://youtu.be/c1LMe6nk0rcKadhal Vaithu Kathirunthen Episode 9 Promo : https://youtu.be/NARJHgWdo_QKadhal Vaithu Kathirunthen Episode 8 : https://youtu.be/MzosaaWnCGwKadhal Vaithu Kathirunthen Episode 8 Promo : https://youtu.be/KR089qWAAsMKadhal Vaithu Kathirunthen Episode 7 : https://youtu.be/wDRhvKZbHk0Kadhal Vaithu Kathirunthen Episode 7 Promo : https://youtu.be/vDtgYdI4ZboKadhal Vaithu Kathirunthen Episode 06 : https://youtu.be/2kmFbrTSPs8Kadhal Vaithu Kathirunthen Episode 6Promo : https://youtu.be/pZJxFpcd028Kadhal Vaithu Kathirunthen Episode 05 : https://youtu.be/5tNsSBYTCU0Kadhal Vaithu Kathirunthen Episode5 Promo : https://youtu.be/YRmYT-AdIOgKadhal Vaithu Kathirunthen Episode 04 : https://youtu.be/WJ1ZAQ6kvsMKadhal Vaithu Kathirunthen Episode4 Promo : https://youtu.be/V26XKJ4JifoKadhal Vaithu Kathirunthen Episode 03 : https://youtu.be/1N2yfbsU7ykKadhal Vaithu Kathirunthen Episode3 Promo : https://youtu.be/Ny4iBPPhNEQKadhal Vaithu Kathirunthen Episode2 : https://youtu.be/6AY2gQiJLCQKadhal Vaithu Kathirunthen Episode2 Promo : https://youtu.be/x_ZxzBnHgxUKadhal Vaithu Kathirunthen Episode1 : https://youtu.be/9bHwdiYFCRYKadhal Vaithu Kathirunthen Episode1 Promo : https://youtu.be/7jL-DztBPJEEnakenna Aachu Tamil Music Video 4K : https://youtu.be/PeenrVXFgBIFoursome Episode 03 : https://youtu.be/bomzWr-yrqcFoursome Episode 02 : https://youtu.be/FDvLPRSu-AsFour Some Episode 01 : https://youtu.be/zoWdzGJd6oEFor more Videos SUBSCRIBE to  @Zero Filter  here 👉 https://bit.ly/ZeroFilter_YTInstant Updates, Follow us on:Instagram: https://www.instagram.com/zerofilterofficial/Facebook: https://www.facebook.com/zerofilterofficialPowered by Trend Loud Digital Website   - https://trendloud.com/ Instagram - https://www.instagram.com/trendloud/Facebook  - https://www.facebook.com/Trendloud/Twitter   - https://twitter.com/trendloudvia - viralzone.media"
"myWluArv73w","Avadh Ojha Lallantop में Gandhi, Nehru और PM Modi पर खुलकर बोले| Guest in the Newsroom","2022-11-13T03:30:25Z","UCx8Z14PpntdaxCt2hakbQLQ","The Lallantop","25","22.15.11","Avadh Ojha|Avadh Ojha Saurabh Dwivedi|Awadh Ojha Latest News|Awadh Ojha Interview|Awadh Ojha|Awadh Ojha Full Interview|Awadh Ojha Saurabh Dwivedi|Awadh Ojha Classes|Awadh Ojha Fees|Awadh Ojha School|Awadh Ojha Clips|Awadh Ojha Saurabh|Awadh Ojha Hindi News|Saurabh Dwivedi|Guest in the News Room|Awadh Ojha RSS|Awadh Ojha Sri Ram|Awadh Ojha Mahatma Gandhi|Awadh Ojha Nehru|Awadh Ojha in BJP|Awadh Ojha Yogi Adityanath|Vikas Divyakirti|Khan Sir","1487456","0","0","5492","https://i.ytimg.com/vi/myWluArv73w/default.jpg","False","True","#Avadhojha #Interview #OjhaSirAvadh Ojha joins us in Guest in the Newsroom Show. Avadh Ojha is a well known educator, entrepreneur, counselor and Indian youtuber. In the latest episode of Guest in the Newsroom, Avadh Ojha talks about his opinion on Prime Minister Narendra Modi, Nehru and Mahatma Gandhi. He also talks about his controversial video clips on Shri Krishna, his chemistry with Khan Sir and Vikas Divyakirti. Avadh Ojha also shared if he is planning to join BJP in near future or not and many more. Watch the Editor of Lallantop Saurabh Dwivedi in conversation with Avadh ojha.Instagram: https://www.instagram.com/thelallantop/Facebook: https://www.facebook.com/thelallantop/Twitter: https://twitter.com/TheLallantopProduced By: The LallantopEdited By: Ravi Gangwar"
"TVvxafW4PFA","ജിയോ മച്ചാന്റെ മനസമ്മതം | M4 Tech Jio Machan & Elizabath Engagement | M4 Tech |","2022-11-13T15:11:34Z","UClfll_TO6FpOPLUg4Aawhlw","M4 Tech","19","22.15.11","[none]","2519506","0","0","4505","https://i.ytimg.com/vi/TVvxafW4PFA/default.jpg","False","True","Muuchstac Ocean Foam Face Wash Combo :-Flipkart : https://bit.ly/V11225fkslooffwAmazon : https://bit.ly/V11225azslooffwMeesho : https://bit.ly/V11225msslooffwMuuchstac Herbal skin lightening oil  :Flipkart :  https://bit.ly/V112217fksloAmazon : https://bit.ly/V112217azsloNykaa : https://bit.ly/V112217nykaasloMuuchstac Ocean Foam Face Wash :Flipkart : https://bit.ly/V11225fkoffwAmazon : https://bit.ly/V11225azoffwOrder on WhatsApp : https://bit.ly/V11225waslooffwMuuchstac Herbal skin lightening oil  (Amazon Dubai) : https://bit.ly/V112216azdsloWebsite : https://bit.ly/V11225WebslooffwCall Muuchstac customer care (9892599660)Muuchstac Instagram: http://bit.ly/Muuchstac"
